Features, G_ads (eV), slab db row, OH_out.db row
0,0,0,0,1,4,0,2,0,0,1,0,1,1,0,0,0,0,0,3,0.648819,408,245
0,1,0,0,0,0,0,2,0,4,2,0,1,0,0,1,0,2,0,0,1.574779,409,352
0,0,0,0,1,2,2,2,0,0,1,1,0,0,1,0,3,0,0,0,0.633885,410,302
0,0,0,1,0,0,0,0,4,2,1,0,2,0,0,0,3,0,0,0,1.165946,411,220
0,1,0,0,0,4,0,2,0,0,2,0,0,1,0,0,0,3,0,0,1.047107,412,323
0,0,0,1,0,2,2,0,0,2,0,1,0,0,2,0,0,3,0,0,0.870393,414,228
0,0,0,1,0,2,2,0,0,2,0,1,1,0,1,3,0,0,0,0,0.901138,415,226
0,0,0,0,1,4,0,0,0,2,1,1,1,0,0,0,0,0,0,3,0.759869,416,227
0,0,0,0,1,2,0,4,0,0,0,0,2,1,0,3,0,0,0,0,0.562051,418,340
1,0,0,0,0,2,2,0,0,2,1,1,1,0,0,3,0,0,0,0,1.340775,419,383
0,1,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,3,0,1.693445,420,232
0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,0,0,3,0,0,0.743576,422,351
0,0,1,0,0,0,2,0,0,4,0,2,0,1,0,3,0,0,0,0,1.186535,424,237
0,0,0,1,0,0,2,4,0,0,2,0,0,0,1,0,0,0,3,0,0.926487,425,267
0,0,1,0,0,0,2,0,0,4,0,0,0,2,1,0,0,0,3,0,1.158968,426,248
0,0,0,1,0,0,0,0,4,2,0,0,1,1,1,0,0,0,3,0,0.900601,427,345
0,1,0,0,0,2,0,2,2,0,0,0,1,2,0,0,3,0,0,0,1.205397,428,254
0,1,0,0,0,0,0,2,2,2,0,1,1,0,1,0,0,3,0,0,1.457988,430,236
0,0,1,0,0,4,0,2,0,0,0,0,0,2,1,0,0,0,0,3,0.594757,431,252
1,0,0,0,0,2,0,2,0,2,1,2,0,0,0,0,0,0,0,3,1.320854,432,273
0,0,0,1,0,2,2,0,0,2,1,0,0,2,0,0,0,0,3,0,0.967899,433,378
1,0,0,0,0,2,2,2,0,0,1,0,1,1,0,0,0,0,0,3,1.190762,434,309
0,0,0,0,1,2,0,4,0,0,0,0,0,1,2,0,0,3,0,0,0.462227,435,290
0,0,1,0,0,0,2,0,2,2,0,1,2,0,0,0,0,3,0,0,1.063209,436,241
0,0,0,0,1,2,2,2,0,0,0,1,1,0,1,0,3,0,0,0,0.650598,437,240
0,0,1,0,0,2,0,0,4,0,1,1,1,0,0,0,0,0,0,3,0.774213,438,293
0,0,1,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,3,0,1.328455,439,350
0,0,1,0,0,0,0,4,0,2,0,0,1,1,1,3,0,0,0,0,0.800008,441,266
0,0,0,0,1,0,0,4,2,0,0,1,1,0,1,0,3,0,0,0,0.512137,444,335
1,0,0,0,0,2,0,2,0,2,0,1,0,1,1,0,0,0,0,3,1.177292,445,363
1,0,0,0,0,0,0,0,0,6,0,0,1,1,1,3,0,0,0,0,1.649376,447,310
0,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0.598019,448,294
0,0,0,1,0,2,2,2,0,0,0,1,1,0,1,3,0,0,0,0,0.852297,450,250
0,0,0,1,0,0,0,2,0,4,1,1,0,1,0,0,3,0,0,0,1.108396,451,289
0,0,1,0,0,2,0,2,2,0,0,1,1,1,0,0,3,0,0,0,0.628778,452,249
1,0,0,0,0,0,0,4,0,2,0,0,1,1,1,0,0,3,0,0,1.281351,453,283
0,0,0,0,1,2,0,0,4,0,0,2,0,1,0,3,0,0,0,0,0.506714,454,264
0,0,0,0,1,2,2,2,0,0,1,0,0,1,1,0,0,0,0,3,0.595866,456,225
0,0,0,1,0,2,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0.924572,457,152
0,0,0,0,1,0,0,0,2,4,1,0,0,2,0,0,3,0,0,0,0.723822,458,166
0,0,0,0,1,0,0,2,0,4,0,1,1,0,1,0,0,3,0,0,0.772313,460,262
1,0,0,0,0,2,0,0,4,0,1,0,1,0,1,0,0,0,0,3,1.331861,461,324
0,1,0,0,0,0,0,2,4,0,0,1,1,1,0,0,0,0,3,0,1.376201,462,322
1,0,0,0,0,0,2,2,0,2,1,1,0,0,1,0,0,0,0,3,1.479640,463,278
0,0,0,1,0,0,2,2,0,2,1,0,1,1,0,3,0,0,0,0,1.045968,464,286
1,0,0,0,0,2,2,0,2,0,0,0,1,1,1,0,0,0,3,0,1.224891,466,341
0,1,0,0,0,0,2,0,2,2,1,0,2,0,0,0,3,0,0,0,1.607437,467,296
0,0,0,1,0,0,2,0,2,2,0,2,0,0,1,0,0,3,0,0,0.968560,468,247
0,0,0,1,0,0,2,2,0,2,1,0,1,1,0,0,0,0,3,0,1.140511,469,329
0,0,0,0,1,2,0,0,2,2,1,0,0,0,2,3,0,0,0,0,0.545842,471,261
0,0,0,1,0,4,0,0,0,2,0,1,0,1,1,0,0,0,0,3,0.828688,472,312
0,0,0,1,0,0,2,4,0,0,2,1,0,0,0,0,0,3,0,0,0.928327,473,269
0,0,0,1,0,2,0,2,0,2,0,0,1,2,0,3,0,0,0,0,0.836408,475,265
0,0,0,0,1,2,0,0,0,4,1,0,1,1,0,0,0,0,3,0,0.807089,477,334
0,0,0,0,1,0,0,0,4,2,1,0,0,1,1,0,0,0,3,0,0.715213,478,317
0,0,0,0,1,2,0,2,0,2,0,0,1,0,2,0,3,0,0,0,0.565138,479,395
1,0,0,0,0,2,4,0,0,0,1,0,0,1,1,3,0,0,0,0,1.262478,481,344
0,0,0,0,1,0,2,2,0,2,1,0,0,1,1,3,0,0,0,0,0.645542,483,279
0,0,0,0,1,0,2,0,4,0,0,0,1,1,1,3,0,0,0,0,0.616600,484,285
0,0,0,1,0,0,4,0,2,0,1,1,0,0,1,0,3,0,0,0,1.043033,485,287
1,0,0,0,0,0,2,0,0,4,0,1,0,1,1,3,0,0,0,0,1.617890,487,260
0,1,0,0,0,2,2,0,2,0,1,1,0,1,0,3,0,0,0,0,1.306068,488,357
0,0,1,0,0,2,0,0,4,0,0,0,1,2,0,0,0,3,0,0,0.746551,489,281
0,1,0,0,0,0,4,0,2,0,0,2,0,0,1,3,0,0,0,0,1.329981,490,381
0,0,0,0,1,0,0,4,2,0,1,2,0,0,0,3,0,0,0,0,0.583218,492,368
0,0,0,1,0,0,2,0,4,0,1,0,0,0,2,0,0,0,0,3,0.950200,493,274
0,0,0,1,0,4,0,0,2,0,0,1,0,1,1,0,0,3,0,0,0.674954,494,328
0,0,0,1,0,0,2,0,4,0,0,0,0,2,1,3,0,0,0,0,0.848339,495,284
0,1,0,0,0,2,0,2,0,2,1,1,1,0,0,3,0,0,0,0,1.403336,496,326
0,0,0,1,0,2,2,0,2,0,0,0,2,0,1,0,0,0,0,3,0.953301,497,339
0,0,0,0,1,0,2,2,0,2,0,3,0,0,0,0,0,0,3,0,0.789492,498,291
0,1,0,0,0,0,0,0,2,4,2,0,1,0,0,0,0,3,0,0,1.788173,499,307
0,1,0,0,0,4,0,0,2,0,1,1,1,0,0,0,0,0,0,3,1.144826,500,369
0,1,0,0,0,2,2,0,2,0,0,0,1,1,1,0,0,0,3,0,1.185720,501,353
1,0,0,0,0,2,0,2,2,0,0,2,1,0,0,3,0,0,0,0,1.141860,502,301
0,0,0,1,0,2,2,0,0,2,1,1,0,1,0,0,0,0,0,3,0.988061,503,305
0,0,0,1,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,3,1.145834,504,325
0,0,1,0,0,2,2,0,2,0,0,2,0,1,0,0,0,3,0,0,0.711983,506,373
0,0,0,1,0,2,0,0,2,2,1,0,1,1,0,3,0,0,0,0,0.926604,508,374
1,0,0,0,0,2,0,0,4,0,0,1,0,1,1,0,0,0,3,0,1.268694,509,315
1,0,0,0,0,0,0,2,4,0,2,0,0,1,0,0,3,0,0,0,1.395300,510,299
0,0,0,1,0,2,2,0,2,0,0,1,2,0,0,3,0,0,0,0,0.971406,512,375
0,0,0,0,1,2,2,0,0,2,0,1,2,0,0,0,0,3,0,0,0.831907,513,318
1,0,0,0,0,0,2,0,2,2,1,1,0,1,0,3,0,0,0,0,1.557263,514,271
0,1,0,0,0,2,0,0,2,2,0,1,0,1,1,0,0,3,0,0,1.282834,515,370
1,0,0,0,0,2,2,0,0,2,2,0,1,0,0,0,0,3,0,0,1.374528,516,295
0,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,0.812783,517,270
0,0,0,0,1,0,2,0,4,0,0,0,1,1,1,3,0,0,0,0,0.616816,518,321
0,0,0,1,0,2,2,2,0,0,0,1,1,0,1,0,0,3,0,0,0.855189,522,276
0,0,0,1,0,4,0,0,0,2,1,0,2,0,0,0,0,0,3,0,1.051990,524,330
0,0,1,0,0,0,0,0,2,4,1,1,1,0,0,0,0,0,0,3,1.242163,525,303
